system:index,geoid,sum,.geo
92,42003190300,277.8784313725491,"{""type"":""Polygon"",""coordinates"":[[[-80.02060355129754,40.42626387664411],[-80.00990162157953,40.43333889211962],[-80.00270864491274,40.43053190534984],[-80.01772660602651,40.43973487618051],[-80.02060355129754,40.42626387664411]]]}"
93,42003191100,444.82352941176475,"{""type"":""Polygon"",""coordinates"":[[[-80.03304852826084,40.437309850539414],[-80.02451653455739,40.42647786997975],[-80.02112054568035,40.425182876219274],[-80.01772660602651,40.43973487618051],[-80.03304852826084,40.437309850539414]]]}"
94,42003191400,363.9960784313726,"{""type"":""Polygon"",""coordinates"":[[[-80.02148254103173,40.42418987602249],[-80.01233957586702,40.42244389192307],[-79.99678465603648,40.42819291006592],[-80.00990162157953,40.43333889211962],[-80.02148254103173,40.42418987602249]]]}"
95,42003191500,391.3137254901961,"{""type"":""Polygon"",""coordinates"":[[[-80.01959254874131,40.42398287926069],[-80.00996855621239,40.413077899173985],[-80.00236661524713,40.421095908907176],[-80.00516862234286,40.42701490232344],[-80.01959254874131,40.42398287926069]]]}"
96,42003191600,1070.4705882352937,"{""type"":""Polygon"",""coordinates"":[[[-80.03193045142642,40.409385865467975],[-80.01777850838913,40.40844788839854],[-80.00996855621239,40.413077899173985],[-80.02803252965758,40.43007486246797],[-80.03193045142642,40.409385865467975]]]}"
97,42003191700,830.105882352941,"{""type"":""Polygon"",""coordinates"":[[[-80.02381245764386,40.400122882337364],[-80.01604246620853,40.392655897231805],[-80.00160855494403,40.40191191613622],[-80.00996855621239,40.413077899173985],[-80.02381245764386,40.400122882337364]]]}"
98,42003191800,468.0823529411765,"{""type"":""Polygon"",""coordinates"":[[[-80.03071841492645,40.39527587387646],[-80.0125774427372,40.38088790678172],[-80.00735446299485,40.38089691435119],[-80.0087784945361,40.3923829082915],[-80.03071841492645,40.39527587387646]]]}"
99,42003191900,64.11372549019607,"{""type"":""Polygon"",""coordinates"":[[[-80.03111441728835,40.39662287265244],[-80.02345944708824,40.396174884550376],[-80.01526546694915,40.39189789869325],[-80.020272471924,40.40002988785256],[-80.03111441728835,40.39662287265244]]]}"
100,42003192000,574.7686274509804,"{""type"":""Polygon"",""coordinates"":[[[-80.03669540653212,40.40078386208015],[-80.02623244223172,40.39830887938426],[-80.01777850838913,40.40844788839854],[-80.0319484512592,40.40935486545373],[-80.03669540653212,40.40078386208015]]]}"
101,42003202200,510.19999999999993,"{""type"":""Polygon"",""coordinates"":[[[-80.07199638878375,40.45335477221696],[-80.06283842034941,40.44854379184816],[-80.05452147040089,40.45260380440438],[-80.06281945263738,40.4611877840224],[-80.07199638878375,40.45335477221696]]]}"
102,42003202300,1345.0352941176473,"{""type"":""Polygon"",""coordinates"":[[[-80.05120034984314,40.40194183893641],[-80.03377343426627,40.40617086405519],[-80.0303035029743,40.42449786115742],[-80.03961545093344,40.420668847529036],[-80.05120034984314,40.40194183893641]]]}"
103,42003241300,1263.1725490196077,"{""type"":""Polygon"",""coordinates"":[[[-79.99548175676549,40.45821490118679],[-79.99078974320848,40.451586902593455],[-79.97076583236311,40.47065689661947],[-79.9950218198593,40.47735989567311],[-79.99548175676549,40.45821490118679]]]}"
104,42003250900,409.11764705882365,"{""type"":""Polygon"",""coordinates"":[[[-80.01004172290558,40.4650988806295],[-80.00776271391832,40.458853887046],[-79.99972875544398,40.45987690103831],[-80.00220777260893,40.46844289427824],[-80.01004172290558,40.4650988806295]]]}"
105,42003260200,774.7372549019608,"{""type"":""Polygon"",""coordinates"":[[[-80.02780672698397,40.49579883365554],[-80.02511670941533,40.48524684366547],[-80.00974379264599,40.48633987369681],[-80.0125038112502,40.496704864419875],[-80.02780672698397,40.49579883365554]]]}"
106,42003260700,502.35686274509817,"{""type"":""Polygon"",""coordinates"":[[[-80.01834675775578,40.48950785537189],[-80.0157837297981,40.47631986555344],[-80.00775777176658,40.47670588093831],[-80.00974379264599,40.48633987369681],[-80.01834675775578,40.48950785537189]]]}"
107,42003261300,946.7725490196077,"{""type"":""Polygon"",""coordinates"":[[[-80.01782878488336,40.497351853320005],[-79.99583180956282,40.47453489650254],[-80.00402086001739,40.49778688134645],[-80.0108158266076,40.501035867091716],[-80.01782878488336,40.497351853320005]]]}"
108,42003261400,548.5725490196079,"{""type"":""Polygon"",""coordinates"":[[[-80.02070466550599,40.463535861258364],[-80.01020070542512,40.45989488217868],[-80.00220777260893,40.46844289427824],[-80.0137117203661,40.4700168719092],[-80.02070466550599,40.463535861258364]]]}"
109,42003261500,998.0862745098042,"{""type"":""Polygon"",""coordinates"":[[[-80.0258266616528,40.470610848615564],[-80.02056466445467,40.462970861750215],[-80.00499577106676,40.47220788776198],[-80.01736972478591,40.47729286210635],[-80.0258266616528,40.470610848615564]]]}"
110,42003262000,804.1647058823531,"{""type"":""Polygon"",""coordinates"":[[[-80.00487477184798,40.472260887975985],[-79.99940175172807,40.458603901396394],[-79.98703878798247,40.46383389903222],[-79.99145481249437,40.47359989664228],[-80.00487477184798,40.472260887975985]]]}"
111,42003270100,246.0745098039216,"{""type"":""Polygon"",""coordinates"":[[[-80.05300555692946,40.48230079016942],[-80.04839256650497,40.47710480207793],[-80.03395965325682,40.48170582785217],[-80.04324962745258,40.48956780553011],[-80.05300555692946,40.48230079016942]]]}"
112,42003270300,135.58039215686276,"{""type"":""Polygon"",""coordinates"":[[[-80.04298559929359,40.47900181156451],[-80.03770760554485,40.471768825416454],[-80.030833661873,40.47917783514295],[-80.03395965325682,40.48170582785217],[-80.04298559929359,40.47900181156451]]]}"
113,42003270800,572.6470588235295,"{""type"":""Polygon"",""coordinates"":[[[-80.04324962745258,40.48956780553011],[-80.03171664945907,40.47648783467129],[-80.02558069341204,40.48073684469998],[-80.02778271307172,40.49109883579165],[-80.04324962745258,40.48956780553011]]]}"
114,42003271600,939.9098039215687,"{""type"":""Polygon"",""coordinates"":[[[-80.03786160789025,40.47285882458251],[-80.02309865419629,40.46368385672277],[-80.01736972478591,40.47729286210635],[-80.02567569898234,40.48274684364302],[-80.03786160789025,40.47285882458251]]]}"
115,42003281400,676.2666666666664,"{""type"":""Polygon"",""coordinates"":[[[-80.06283842034941,40.44854379184816],[-80.04723447372827,40.441129823843646],[-80.04160951057605,40.44496883174204],[-80.0542744715166,40.452579804866126],[-80.06283842034941,40.44854379184816]]]}"
116,42003281500,302.0117647058823,"{""type"":""Polygon"",""coordinates"":[[[-80.06121440771071,40.440630799614],[-80.05094244677973,40.43750281937225],[-80.04511148624259,40.442098827054224],[-80.05536944346363,40.44393480792844],[-80.06121440771071,40.440630799614]]]}"
117,42003290100,734.0666666666665,"{""type"":""Polygon"",""coordinates"":[[[-80.0006155595984,40.40207591763146],[-79.99532854479028,40.39314991985167],[-79.98660456231231,40.391329917613575],[-79.9919065988539,40.40717091493285],[-80.0006155595984,40.40207591763146]]]}"
118,42003290200,666.0431372549019,"{""type"":""Polygon"",""coordinates"":[[[-79.99233059594168,40.40658591520545],[-79.98658456190107,40.39118091764552],[-79.98379655753817,40.38732391771404],[-79.97589062959698,40.40437391136245],[-79.99233059594168,40.40658591520545]]]}"
119,42003290400,892.6078431372551,"{""type"":""Polygon"",""coordinates"":[[[-79.99349551998358,40.383966921860704],[-79.9761405608242,40.381299916511125],[-79.97303360209109,40.39246191308234],[-79.99305755100791,40.39320491913213],[-79.99349551998358,40.383966921860704]]]}"
120,42003300100,77.58823529411764,"{""type"":""Polygon"",""coordinates"":[[[-79.99727962228883,40.41825991307781],[-79.99674759032926,40.408163915907515],[-79.9919065988539,40.40717091493285],[-79.98818164360318,40.41850891098739],[-79.99727962228883,40.41825991307781]]]}"
121,42003310200,1193.1411764705886,"{""type"":""Polygon"",""coordinates"":[[[-79.92682569045398,40.37625089942711],[-79.92066368604597,40.36535989744642],[-79.90029374912807,40.36525388915276],[-79.91168774305417,40.3805398938604],[-79.92682569045398,40.37625089942711]]]}"
122,42003320400,439.6392156862745,"{""type"":""Polygon"",""coordinates"":[[[-79.9973965466277,40.395376919837595],[-79.99571350641116,40.38171892326777],[-79.98603052180994,40.3778209208722],[-79.98422453861458,40.381568919284845],[-79.9973965466277,40.395376919837595]]]}"
123,42003320600,626.1647058823529,"{""type"":""Polygon"",""coordinates"":[[[-80.01525046733013,40.39199989867699],[-80.00216250724625,40.38819191958619],[-79.9972185451393,40.39478291995823],[-80.0006155595984,40.40207591763146],[-80.01525046733013,40.39199989867699]]]}"
124,42003320700,950.3686274509802,"{""type"":""Polygon"",""coordinates"":[[[-80.00760748589761,40.388265911465],[-80.00670644587049,40.37485991732713],[-79.99399749223379,40.37583792432825],[-79.99730453900774,40.39298992051143],[-80.00760748589761,40.388265911465]]]}"
125,42003401100,3718.752941176473,"{""type"":""Polygon"",""coordinates"":[[[-79.73518500210304,40.63451751012868],[-79.70333401389098,40.625695506139145],[-79.69287799564736,40.669611499029244],[-79.71712098942098,40.6696565035848],[-79.73518500210304,40.63451751012868]]]}"
126,42003401200,682.2745098039215,"{""type"":""Polygon"",""coordinates"":[[[-79.73871101062352,40.61558051232182],[-79.73316901800658,40.603135512674484],[-79.71207301500466,40.61913150816939],[-79.7213580091906,40.626701508741455],[-79.73871101062352,40.61558051232182]]]}"
127,42003401300,1248.3019607843135,"{""type"":""Polygon"",""coordinates"":[[[-79.75699001018425,40.611024514421814],[-79.73268801080742,40.61800851124826],[-79.722112007675,40.62945750857738],[-79.73518500210304,40.63451751012868],[-79.75699001018425,40.611024514421814]]]}"
128,42003402000,327.2627450980392,"{""type"":""Polygon"",""coordinates"":[[[-79.75082101131616,40.60900351443818],[-79.74127501738299,40.60075851393246],[-79.73316901800658,40.603135512674484],[-79.73871101062352,40.61558051232182],[-79.75082101131616,40.60900351443818]]]}"
129,42003403500,1066.9882352941179,"{""type"":""Polygon"",""coordinates"":[[[-79.7799187550298,40.60606895932612],[-79.76404301919094,40.59287051580997],[-79.74127501738299,40.60075851393246],[-79.76226000750921,40.616134514187046],[-79.7799187550298,40.60606895932612]]]}"
130,42003404000,1057.9568627450976,"{""type"":""Polygon"",""coordinates"":[[[-79.79625478394162,40.59012594843933],[-79.77205090372105,40.56295393720211],[-79.76553401723756,40.59670151556994],[-79.7891147420359,40.6059639578099],[-79.79625478394162,40.59012594843933]]]}"
131,42003405000,3773.4549019607844,"{""type"":""Polygon"",""coordinates"":[[[-79.81644238063966,40.64409488947739],[-79.81129585832272,40.56193093199116],[-79.77569789958832,40.56282693669754],[-79.79643578370938,40.590120948410615],[-79.76417700842268,40.61424151436416],[-79.78572240632438,40.64382789738621],[-79.81644238063966,40.64409488947739]]]}"
132,42003406000,4405.517647058821,"{""type"":""Polygon"",""coordinates"":[[[-79.81699439354924,40.67169789927812],[-79.81644238063966,40.64409488947739],[-79.78572240632438,40.64382789738621],[-79.75657000978555,40.611835514353636],[-79.71712098942098,40.6696565035848],[-79.7327439856265,40.66924050656235],[-79.81699439354924,40.67169789927812]]]}"
133,42003407001,8189.807843137256,"{""type"":""Polygon"",""coordinates"":[[[-79.9241752831043,40.673043893089044],[-79.9208985033441,40.61819694185975],[-79.87099952171509,40.63375595737056],[-79.81302168663304,40.61210195711273],[-79.81699439354924,40.67169789927812],[-79.9241752831043,40.673043893089044]]]}"
134,42003407002,7421.698039215689,"{""type"":""Polygon"",""coordinates"":[[[-79.92083950319945,40.618256941894124],[-79.91974659015962,40.596316933138006],[-79.81257773116114,40.599111950623076],[-79.85389055256145,40.6326999600264],[-79.92083950319945,40.618256941894124]]]}"
135,42003408001,8700.835294117649,"{""type"":""Polygon"",""coordinates"":[[[-79.99417221017879,40.67356988955239],[-79.99196733988423,40.63149293432819],[-79.92268541839398,40.63927495009027],[-79.92418028310475,40.67301989306262],[-79.99417221017879,40.67356988955239]]]}"
136,42003408002,7733.898039215687,"{""type"":""Polygon"",""coordinates"":[[[-79.99196733988423,40.63149293432819],[-79.99113841384303,40.61431192859432],[-79.92060851206472,40.61606894104338],[-79.92261641770897,40.639478950185925],[-79.99196733988423,40.63149293432819]]]}"
137,42003409001,10339.878431372554,"{""type"":""Polygon"",""coordinates"":[[[-80.07039503935813,40.65515280388457],[-80.06805521149467,40.61253483246308],[-79.99113841384303,40.61431192859432],[-79.99579629845967,40.6398219364487],[-80.07039503935813,40.65515280388457]]]}"
138,42003409002,7473.796078431372,"{""type"":""Polygon"",""coordinates"":[[[-80.0713910456553,40.674172827008974],[-80.07039503935813,40.65515280388457],[-79.99224831585836,40.63706293617926],[-79.99417221017879,40.67356988955239],[-80.0713910456553,40.674172827008974]]]}"
139,42003410000,1714.8509803921568,"{""type"":""Polygon"",""coordinates"":[[[-80.09653907427003,40.638140816402924],[-80.0884101136989,40.629306818783725],[-80.0693541519679,40.63287084588141],[-80.08164900494378,40.64592378381489],[-80.09653907427003,40.638140816402924]]]}"
140,42003411001,7451.635294117649,"{""type"":""Polygon"",""coordinates"":[[[-80.14849487428367,40.67376775843],[-80.14518598615254,40.614747728515454],[-80.09569912458512,40.6157707971852],[-80.09572199180761,40.6741778054869],[-80.14849487428367,40.67376775843]]]}"
141,42003411002,7371.286274509797,"{""type"":""Polygon"",""coordinates"":[[[-80.09812007631653,40.63542581196229],[-80.09569912458512,40.6157707971852],[-80.06829920041771,40.61628483490771],[-80.0693541519679,40.63287084588141],[-80.09653207494439,40.63783381613207],[-80.06977603543311,40.64256578845135],[-80.07143204591809,40.67493382792937],[-80.09572199180761,40.6741778054869],[-80.09812007631653,40.63542581196229]]]}"
142,42003412002,5901.164705882351,"{""type"":""Polygon"",""coordinates"":[[[-80.10000017377595,40.58610676370946],[-80.08499129780417,40.55612276159161],[-80.06404642407774,40.542244787644364],[-80.06669929531095,40.584010813449716],[-80.10000017377595,40.58610676370946]]]}"
143,42003412003,5576.619607843137,"{""type"":""Polygon"",""coordinates"":[[[-80.09883717136776,40.589187768346925],[-80.06669929531095,40.584010813449716],[-80.06829920041771,40.61628483490771],[-80.09569912458512,40.6157707971852],[-80.09883717136776,40.589187768346925]]]}"
144,42003412004,7053.133333333337,"{""type"":""Polygon"",""coordinates"":[[[-80.15868895204419,40.60923070296395],[-80.15864295527184,40.60523969791721],[-80.08499129780417,40.55612276159161],[-80.09569912458512,40.6157707971852],[-80.15868895204419,40.60923070296395]]]}"
145,42003413100,8132.521568627448,"{""type"":""Polygon"",""coordinates"":[[[-80.06805521149467,40.61253483246308],[-80.06733926041808,40.59572282107747],[-80.04472136680762,40.585792848636395],[-79.9905774975457,40.59470392196155],[-79.99113841384303,40.61431192859432],[-80.06805521149467,40.61253483246308]]]}"
146,42003413201,3024.160784313726,"{""type"":""Polygon"",""coordinates"":[[[-80.05654933861369,40.58150482752167],[-80.03940646945364,40.561061842745985],[-80.0235134918985,40.57212787484431],[-80.03377640758936,40.58502986510052],[-80.05654933861369,40.58150482752167]]]}"
147,42003413202,2476.333333333333,"{""type"":""Polygon"",""coordinates"":[[[-80.0674222597965,40.59584882104721],[-80.06560334845351,40.56656580249046],[-80.05187740396927,40.5659488248275],[-80.05654933861369,40.58150482752167],[-80.03813440256559,40.58205185668893],[-80.0674222597965,40.59584882104721]]]}"
148,42003413300,4222.364705882352,"{""type"":""Polygon"",""coordinates"":[[[-80.06560334845351,40.56656580249046],[-80.06472139130896,40.55271079396901],[-80.02086457150072,40.553869870765396],[-80.0235134918985,40.57212787484431],[-80.06560334845351,40.56656580249046]]]}"
149,42003413400,3555.568627450981,"{""type"":""Polygon"",""coordinates"":[[[-80.02522852030138,40.56273686750666],[-80.02086457150072,40.553869870765396],[-79.98891967182689,40.553936908162],[-79.9935595901189,40.5718909137552],[-80.02522852030138,40.56273686750666]]]}"
150,42003413500,5563.082352941177,"{""type"":""Polygon"",""coordinates"":[[[-80.03740939174826,40.58593985999066],[-80.0191495391503,40.5641388783432],[-79.98967260171297,40.57032991371493],[-79.99314848455127,40.59692292233574],[-80.03740939174826,40.58593985999066]]]}"
151,42003414101,5779.196078431372,"{""type"":""Polygon"",""coordinates"":[[[-79.95365161592389,40.5782039212303],[-79.91552464027738,40.584892929071295],[-79.92060851206472,40.61606894104338],[-79.94678347532606,40.61545393641115],[-79.95365161592389,40.5782039212303]]]}"
152,42003414102,9023.882352941177,"{""type"":""Polygon"",""coordinates"":[[[-79.99113841384303,40.61431192859432],[-79.98967260171297,40.57032991371493],[-79.95486565984369,40.56698091685332],[-79.94678347532606,40.61545393641115],[-79.99113841384303,40.61431192859432]]]}"
